Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link 
Senior Supply Chain Systems and Tools Specialist,Partner & More,"Maadi, Cairo, Egypt",18 days ago,Full Time,Experienced · IT/Software Development · Logistics/Supply Chain · Engineering - Telecom/Technology · 6 - 8 Yrs of Exp · Computer Skills · IT · Finance · Logistics · Procurement · Purchasing · Supply Chain,https://wuzzuf.net/jobs/p/plKyDZKtWNF3-Senior-Supply-Chain-Systems-and-Tools-Specialist-Partner-More-Cairo-Egypt?o=578&l=sp&t=sj&a=data%20science|search-v3|hpb
Research Projects Section Head,Ascom for Mining & Geology,"Maadi, Cairo, Egypt",2 months ago,Full Time,Manager · R&D/Science · Project/Program Management · Analyst/Research · 5 - 7 Yrs of Exp · Mining Engineering · Geology · geologist · resource estimation · Marketing Research · surpac · Project Management,https://wuzzuf.net/jobs/p/5wF2fpOxERBP-Research-Projects-Section-Head-Ascom-for-Mining-Geology-Cairo-Egypt?o=579&l=sp&t=sj&a=data%20science|search-v3|hpb
Team lead Back-end developer,Ctopya,"Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp Computer Science · Information Technology (IT) · Design · Java · Lead · PHP · Python · Software Development,https://wuzzuf.net/jobs/p/iN0VsGcKLtbt-Team-lead-Back-end-developer-Ctopya-Cairo-Egypt?o=580&l=sp&t=sj&a=data%20science|search-v3|hpb
Oracle Developer,Akhnaton for Trading & Distributing,"Abdeen, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Oracle E-Business Suite (EPS) · Oracle Apps · Computer Engineering Computer Science · Oracle e-Business · Information Technology (IT) · Engineering · Oracle,https://wuzzuf.net/jobs/p/ZIMFxHnLh7oy-Oracle-Developer-Akhnaton-for-Trading-Distributing-Cairo-Egypt?o=581&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Sales Engineer ( Oil Filtration System ),Triangle Heavy Equipment,"Cairo, Egypt",2 months ago,Full Time,Experienced · Sales/Retail · Engineering - Other · 3 - 5 Yrs of Exp · Communication Computer Science · Communication skills · Customer Service · Engineering · English · Information Technology (IT) · Microsoft Office,https://wuzzuf.net/jobs/p/7bLYO3IWENWM-Senior-Sales-Engineer-Oil-Filtration-System-Triangle-Heavy-Equipment-Cairo-Egypt?o=582&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior PHP Developer,The Translation Gate,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 4 Yrs of Exp · Information Technology (IT) Computer Science · Computer Engineering · Software Development · Software Engineering · Web Development · PHP · MySQL,https://wuzzuf.net/jobs/p/D3RFbjFyqHTv-Senior-PHP-Developer-The-Translation-Gate-Cairo-Egypt?o=583&l=sp&t=sj&a=data%20science|search-v3|hpb
Security Operation Center Engineer (L2) (Multinational),Pillars,"Cairo, Egypt",12 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 5 - 15 Yrs of Exp · SOC ENGINEER · Network Security Expert · Network Security · Information Security · Certified Information Security Manager · Cyber Security,https://wuzzuf.net/jobs/p/Ct6vHbjh47RO-Security-Operation-Center-Engineer-L2-Multinational-Pillars-Cairo-Egypt?o=584&l=sp&t=sj&a=data%20science|search-v3|hpb
Cyber security Lead,Anchor Consultancy,"Ain Sokhna, Suez, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp Computer Science · IT Security · Cyber Security · Information Security · Information Technology (IT) · Security · Networks · Testing,https://wuzzuf.net/jobs/p/WNR2BvNNBG3Z-Cyber-security-Lead-Anchor-Consultancy-Suez-Egypt?o=585&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior .NET Developer,Elibre DMCC Egypt,"Maadi, Cairo, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · .NET · JS · CSS · Web Development · HTML · Agile · Development · Information Technology (IT),https://wuzzuf.net/jobs/p/KHgMb7QXmTmj-Senior-NET-Developer-Elibre-DMCC-Egypt-Cairo-Egypt?o=586&l=sp&t=sj&a=data%20science|search-v3|hpb
Junior C++ Developer,Gulf Data International,"Heliopolis, Cairo, Egypt",2 months ago,Full Time - Work From Home,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 3 Yrs of Exp · C · c++ · Software Development Computer Science · Database · Web Development · Software · RDBMS,https://wuzzuf.net/jobs/p/Z47ycNDiYBB9-Junior-C-Developer-Gulf-Data-International-Cairo-Egypt?o=587&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior C++ Developer,Gulf Data International,"Heliopolis, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 6 Yrs of Exp · C · Software Development Computer Science · Database · Web Development · Software · RDBMS · SCM,https://wuzzuf.net/jobs/p/xNQaEFVGn2qS-Senior-C-Developer-Gulf-Data-International-Cairo-Egypt?o=588&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Laravel Developer,Troylab,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · PHP · Software Development · jQuery · Laravel · CSS3 · HTML5 · APIs Computer Science,https://wuzzuf.net/jobs/p/KFW8hAPQo1uZ-Senior-Laravel-Developer-Troylab-Cairo-Egypt?o=589&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Front End Developer,Coral Technology,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · Angular · CSS · CSS3 · Git · HTML5 · JavaScript · Software Development · UI,https://wuzzuf.net/jobs/p/ubO0G2MXuixL-Senior-Front-End-Developer-Coral-Technology-Cairo-Egypt?o=590&l=sp&t=sj&a=data%20science|search-v3|hpb
Full Stack Team Lead (.Net & Angular),Aphrie,"Maadi, Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Information Technology (IT) Computer Science · Angular · Software Development · API · .NET · SQL · English,https://wuzzuf.net/jobs/p/vcvE9bEQ3b5N-Full-Stack-Team-Lead-Net-Angular-Aphrie-Cairo-Egypt?o=591&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Infrastructure Admin,Zeina Group,"10th of Ramadan City, Sharqia, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · IT network system admin · IT · CCNA · Computer Engineering Computer Science · DHCP · DNS · Engineering,https://wuzzuf.net/jobs/p/zLoRo1U78Dx9-IT-Infrastructure-Admin-Zeina-Group-Sharqia-Egypt?o=592&l=sp&t=sj&a=data%20science|search-v3|hpb
Application Support Engineer (L2 Banking Support),ITS,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · Information Technology (IT) Computer Science · Banking · SW/DB Development · SQL · Technical Support · Application Support · Oracle,https://wuzzuf.net/jobs/p/nmDkoi4ILZER-Application-Support-Engineer-L2-Banking-Support-ITS-Cairo-Egypt?o=593&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Software Java Developer (J2EE),ITS,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp Computer Science · Computer Engineering · J2EE · Java · Java Development · Hibernate · EJB · JPA,https://wuzzuf.net/jobs/p/38hqLwcLnAbh-Senior-Software-Java-Developer-J2EE-ITS-Cairo-Egypt?o=594&l=sp&t=sj&a=data%20science|search-v3|hpb
Sr. Frontend Developer (For US Company),Confidential,"Glim, Alexandria, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 6 Yrs of Exp · Angular · Computer Engineering Computer Science · Engineering · HTML · CSS · JavaScript · jQuery,https://wuzzuf.net/jobs/p/5VkcwqY5GqAH-Sr-Frontend-Developer-For-US-Company-Alexandria-Egypt?o=595&l=sp&t=sj&a=data%20science|search-v3|hpb
Research & Development Specialist (Pharmacist),EVA Cosmetics,"6th of October, Giza, Egypt",2 months ago,Full Time,Entry Level · R&D/Science · Analyst/Research · Pharmaceutical · 0 - 2 Yrs of Exp · Research · Development · Pharmacy Science · Cosmetics · Pharmaceutical Research · Analysis,https://wuzzuf.net/jobs/p/7tJsKM5AYKiX-Research-Development-Specialist-Pharmacist-EVA-Cosmetics-Giza-Egypt?o=596&l=sp&t=sj&a=data%20science|search-v3|hpb
Head of IT,Confidential,"Heliopolis, Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 15+ Yrs of Exp · information Technology Computer Science · Project Management · Engineering · Software · Administration · Information Technology (IT) · Analysis,https://wuzzuf.net/jobs/p/FAaSP54eWHa5-Head-of-IT-Cairo-Egypt?o=597&l=sp&t=sj&a=data%20science|search-v3|hpb
Workforce Manager -Call Center,Sykes Enterprises,"Maadi, Cairo, Egypt",2 months ago,Full Time,Manager · Customer Service/Support · IT/Software Development · Operations/Management · 5+ Yrs of Exp · Call Center · Wfm · workforce · Macros · IEX · excel · Workforce Management,https://wuzzuf.net/jobs/p/pouhoxvmkTDb-Workforce-Manager--Call-Center-Sykes-Enterprises-Cairo-Egypt?o=598&l=sp&t=sj&a=data%20science|search-v3|hpb
Sr. Full Stack PHP Developer,Luftborn,"Heliopolis, Cairo, Egypt",16 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · Laravel · PHP · JavaScript,https://wuzzuf.net/jobs/p/heaUnpfFqJS8-Sr-Full-Stack-PHP-Developer-Luftborn-Cairo-Egypt?o=599&l=sp&t=sj&a=data%20science|search-v3|hpb
Backend Developer,AHT,"Downtown, Cairo, Egypt",12 days ago,Full Time - Work From Home,Entry Level · IT/Software Development · 0 - 3 Yrs of Exp · Git · HTML5 · PHP · Software Development · Back-End Development,https://wuzzuf.net/jobs/p/VmjXXdwJaMUs-Backend-Developer-AHT-Cairo-Egypt?o=600&l=sp&t=sj&a=data%20science|search-v3|hpb
Ruby On Rails Developer - Remote,GetTechForce.com,"Cairo, Egypt",3 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Ruby · Agile Computer Science · CSS · DevOps · Engineering · HTML · Information Technology (IT),https://wuzzuf.net/jobs/p/ENfW1pJWnnvL-Ruby-On-Rails-Developer---Remote-GetTechForce-com-Cairo-Egypt?o=601&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior IT Manager,Confidential,"Cairo, Egypt",23 hours ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 15+ Yrs of Exp Computer Science · Information Technology (IT) · Microsoft Dynamics · Computer Engineering · Project Management · Software Development · Engineering,https://wuzzuf.net/jobs/p/YKphn9uVS0yD-Senior-IT-Manager-Cairo-Egypt?o=602&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior SAP MM Consultant,WAVZ for Digital Transformation,"Maadi, Cairo, Egypt",1 day ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Information Technology (IT) Computer Science · SAP · Mm · SAP MM · SQL,https://wuzzuf.net/jobs/p/XddhP5leUt1b-Senior-SAP-MM-Consultant-WAVZ-for-Digital-Transformation-Cairo-Egypt?o=603&l=sp&t=sj&a=data%20science|search-v3|hpb
Core Banking Implementation Specialist,Confidential,"Giza, Egypt",2 months ago,Full Time,Experienced · Banking · IT/Software Development · 3 - 6 Yrs of Exp · Banking · Analysis · Software Engineering · Software Development Computer Science · Programming,https://wuzzuf.net/jobs/p/BH6vXs7Y6uF6-Core-Banking-Implementation-Specialist-Giza-Egypt?o=604&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Java Spring Boot Microservices Developer,Digi Visions,"Nasr City, Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 15 Yrs of Exp Computer Science · Java · Information Technology (IT) · Software Development · Spring Boots · GPA · Hibernate · Backend,https://wuzzuf.net/jobs/p/y2tjTIGqzswx-Senior-Java-Spring-Boot-Microservices-Developer-Digi-Visions-Cairo-Egypt?o=605&l=sp&t=sj&a=data%20science|search-v3|hpb
Automation Engineer,ECCT Electrical Contracting and Control Technologies,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · 2 - 3 Yrs of Exp · PLC SCADA · Siemens PLC · Schneider PLC · HMI · Automation · Automation Engineering Computer Science · Design,https://wuzzuf.net/jobs/p/6rRNRxISQZ0X-Automation-Engineer-ECCT-Electrical-Contracting-and-Control-Technologies-Cairo-Egypt?o=606&l=sp&t=sj&a=data%20science|search-v3|hpb
Loyalty Development Expert - CPM,Etisalat Misr,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 8+ Yrs of Exp Computer Science · Engineering · English · Information Technology (IT) · Sales · Customer Care · Loyalty,https://wuzzuf.net/jobs/p/EcGJqg0t6Mqk-Loyalty-Development-Expert---CPM-Etisalat-Misr-Cairo-Egypt?o=607&l=sp&t=sj&a=data%20science|search-v3|hpb
AI & Social Media Expert - CPM,Etisalat Misr,"Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Marketing/PR/Advertising · Engineering - Telecom/Technology · 8+ Yrs of Exp Computer Science · Engineering · English · Social Media · SEO · Marketing · Digital Marketing,https://wuzzuf.net/jobs/p/IQZIYUdkIW4b-AI-Social-Media-Expert---CPM-Etisalat-Misr-Cairo-Egypt?o=608&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Front End Engineer,WUZZUF,"Maadi, Cairo, Egypt",2 months ago,Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · Engineering · Software Development · Front-End Development · front-End developer · html · css · react · redux,https://wuzzuf.net/jobs/p/UWWLRDox82SV-Senior-Front-End-Engineer-WUZZUF-Cairo-Egypt?o=609&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior SharePoint Developer,Confidential,"Cairo, Egypt",2 months ago,Full Time,Experienced · Business Development · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Information Technology (IT) · Microsoft Sharepoint · Sharepoint Development · Software Development,https://wuzzuf.net/jobs/p/gaLBlULfNqhF-Senior-SharePoint-Developer-Cairo-Egypt?o=610&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Back End Engineer - PHP,Beyond Solution,"Maadi, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · back-end · PHP · Laravel Framework · Angular · Vue · HTML5 · CSS3 · Software Engineering,https://wuzzuf.net/jobs/p/Fe3G50lsQktC-Senior-Back-End-Engineer---PHP-Beyond-Solution-Cairo-Egypt?o=611&l=sp&t=sj&a=data%20science|search-v3|hpb
Network Engineer L1 - L2 (Multinational),Pillars,"Cairo, Egypt",2 months ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 15+ Yrs of Exp · Network Engineering · Cisco · Juniper · Network · Networking · OSPF · BGP,https://wuzzuf.net/jobs/p/CUnQWQ7SQsov-Network-Engineer-L1---L2-Multinational-Pillars-Cairo-Egypt?o=612&l=sp&t=sj&a=data%20science|search-v3|hpb
Microsoft CRM Developer,Meem Development,"Alexandria, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Dynamics CRM · CRM · CRM developer Computer Science · Information Technology (IT) · JavaScript · CSS · JSON,https://wuzzuf.net/jobs/p/DOT0J3gWIkZ7-Microsoft-CRM-Developer-Meem-Development-Alexandria-Egypt?o=613&l=sp&t=sj&a=data%20science|search-v3|hpb
Digital Marketing Manager for a US-based Company - 100% Remote,Storat,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · Business Development · IT/Software Development · Marketing/PR/Advertising · 5+ Yrs of Exp · digital marketing · seo · sem · Online Marketing · Digital · Advertising,https://wuzzuf.net/jobs/p/yvGqllAKAkKE-Digital-Marketing-Manager-for-a-US-based-Company---100-Remote-Storat-Cairo-Egypt?o=614&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Java Spring Developer,IMS,"Rehab City, Cairo, Egypt",2 months ago,Full Time - Part Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp Computer Science · Engineering · Java EE · Spring · Spring Boot · Java · Git · Information Technology (IT),https://wuzzuf.net/jobs/p/xiAaDfILSjm1-Senior-Java-Spring-Developer-IMS-Cairo-Egypt?o=615&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Software Engineer - Python,Unifonic,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp · pthon · flask · Django · Agile Computer Science · Engineering · Git · Information Technology (IT),https://wuzzuf.net/jobs/p/Wp5vF3QM9wPh-Senior-Software-Engineer---Python-Unifonic-Cairo-Egypt?o=616&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Software Engineer - JAVA,Unifonic,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7 - 10 Yrs of Exp · Java · Spring Boot · Spring · Agile Computer Science · CSS · Git · HTML,https://wuzzuf.net/jobs/p/bCCedS2SmBqk-Senior-Software-Engineer---JAVA-Unifonic-Cairo-Egypt?o=617&l=sp&t=sj&a=data%20science|search-v3|hpb
System Analyst,Exceed,"Cairo, Egypt",8 days ago,Full Time - Part Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 10 Yrs of Exp · Agile · Business Analysis · System Analysis,https://wuzzuf.net/jobs/p/4cFkTcC8IIx9-System-Analyst-Exceed-Cairo-Egypt?o=618&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Storage and Backup Engineer,Global Brands,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Backup · Backup Solutions · computer · Computer Engineering Computer Science · Engineering · Hardware · Information Technology (IT),https://wuzzuf.net/jobs/p/Wx1bJeS9MYEW-Senior-Storage-and-Backup-Engineer-Global-Brands-Cairo-Egypt?o=619&l=sp&t=sj&a=data%20science|search-v3|hpb
Foreign Purchasing Specialist / Engineer - Alexandria,FIXBOND,"Smouha, Alexandria, Egypt",2 months ago,Full Time,Entry Level · Logistics/Supply Chain · Purchasing/Procurement · Engineering - Other · 1+ Yrs of Exp · Purchasing · Procurement · Engineering · Raw Materials · Supply Chain · Logistics · Communication,https://wuzzuf.net/jobs/p/RpZSgoVOGb4t-Foreign-Purchasing-Specialist-Engineer---Alexandria-FIXBOND-Alexandria-Egypt?o=620&l=sp&t=sj&a=data%20science|search-v3|hpb
Network Security Engineer,Premier Services and Recruitment,"Smart Village, Giza, Egypt",9 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 5 - 12 Yrs of Exp · Security Engineer · Cyber Security · firewalls · Endpoint security · CEH · CISSP · CISM,https://wuzzuf.net/jobs/p/oDtqvBgWesSQ-Network-Security-Engineer-Premier-Services-and-Recruitment-Giza-Egypt?o=621&l=sp&t=sj&a=data%20science|search-v3|hpb
Microbiology Specialist - Pharmaceutical,Multicare,"New Cairo, Cairo, Egypt",11 days ago,Full Time,Entry Level · Manufacturing/Production · Quality · Pharmaceutical · 1 - 2 Yrs of Exp · Microbiology · Pharmaceutical · Quality Control · Good Manufacturing Practice (GMP),https://wuzzuf.net/jobs/p/GgqJCedNrFoo-Microbiology-Specialist---Pharmaceutical-Multicare-Cairo-Egypt?o=622&l=sp&t=sj&a=data%20science|search-v3|hpb
Software Implementer / Administrator,Confidential,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Entry Level · Administration · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp · Business Administration · Information Technology (IT) Computer Science · English · Software Engineering · IT · Business Processes,https://wuzzuf.net/jobs/p/QRYkXvNTO0gR-Software-Implementer-Administrator-Cairo-Egypt?o=623&l=sp&t=sj&a=data%20science|search-v3|hpb
AWS System Architect,Confidential,"Maadi, Cairo, Egypt",26 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 7 - 12 Yrs of Exp · AWS · Architect · Cloud · Information Technology (IT),https://wuzzuf.net/jobs/p/ZWmycMhqfO83-AWS-System-Architect-Cairo-Egypt?o=624&l=sp&t=sj&a=data%20science|search-v3|hpb
Software Engineering Manager,Atomica,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Manager · IT/Software Development · Quality · Engineering - Telecom/Technology · 5+ Yrs of Exp · Software Development · Software Engineering · Engineering Management · Scrum · Agile · React · Node.js,https://wuzzuf.net/jobs/p/n31H9G8eWOzA-Software-Engineering-Manager-Atomica-Cairo-Egypt?o=625&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Presales Consultant,SURE International Technology,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · IT/Software Development · Sales/Retail · Engineering - Telecom/Technology · 5 - 7 Yrs of Exp · ECM · Presales Computer Science · Communication skills · Real Estate · Sales · Software Development,https://wuzzuf.net/jobs/p/Xor85VJCkS4Z-Senior-Presales-Consultant-SURE-International-Technology-Cairo-Egypt?o=626&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior Software Project Manager / Agile,UnitLabs,"Dokki, Giza, Egypt",2 months ago,Full Time - Work From Home,Manager · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · Project Management Computer Science · Management · Project · Technical · Engineering · Information Technology (IT),https://wuzzuf.net/jobs/p/axn1FCjONYFX-Senior-Software-Project-Manager-Agile-UnitLabs-Giza-Egypt?o=627&l=sp&t=sj&a=data%20science|search-v3|hpb
Android Developer - Senior - Remote,GetTechForce.com,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Android · Android studio Computer Science · Information Technology (IT) · Java · Kotlin · React · Agile,https://wuzzuf.net/jobs/p/QJpRcjvoOSUS-Android-Developer---Senior---Remote-GetTechForce-com-Cairo-Egypt?o=628&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Manager,UnitLabs,"Dokki, Giza, Egypt",2 months ago,Full Time - Work From Home,Manager · IT/Software Development · Operations/Management · Engineering - Telecom/Technology · 3 - 7 Yrs of Exp · Computer Hardware · Computer Engineering Computer Science · Engineering · Information Technology (IT) · Software · Software Engineering,https://wuzzuf.net/jobs/p/7oCUEcdsQUCw-IT-Manager-UnitLabs-Giza-Egypt?o=629&l=sp&t=sj&a=data%20science|search-v3|hpb
Odoo Functional Consultant,Centione,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Experienced · Accounting/Finance · IT/Software Development · 2 - 5 Yrs of Exp · Implementation · ERP · Financial Management · Project Management · Accounting · Odoo ERP Computer Science · OpenERP,https://wuzzuf.net/jobs/p/3vLvIefNiZOA-Odoo-Functional-Consultant-Centione-Cairo-Egypt?o=630&l=sp&t=sj&a=data%20science|search-v3|hpb
Information Security Officer ISO,SiVision,"Sheraton, Cairo, Egypt",2 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp Computer Science · Computer Engineering · Information Security · English · Engineering · Information Technology (IT) · ISO · ISO 27001,https://wuzzuf.net/jobs/p/zvnjxhysJqp8-Information-Security-Officer-ISO-Si-Vision-Cairo-Egypt?o=631&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior System Analyst,FlairsTech,"Maadi, Cairo, Egypt",3 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 5 - 10 Yrs of Exp · Agile · Analysis · business · Business Analysis · Software Development Computer Science · Engineering,https://wuzzuf.net/jobs/p/932KFyKZntAY-Senior-System-Analyst-FlairsTech-Cairo-Egypt?o=632&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Senior Network Administrator,Nahdet Misr Publishing Group,"Mohandessin, Giza, Egypt",7 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · CCNA · Cisco · CCNP Computer Science · Network Administration · Network Security · Information Technology (IT),https://wuzzuf.net/jobs/p/FGPEe1R7wEqd-IT-Senior-Network-Administrator-Nahdet-Misr-Publishing-Group-Giza-Egypt?o=633&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Specialist,El Saba Automotive,"Katameya, Cairo, Egypt",2 months ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Information Technology (IT) · computer Computer Science · Computer Systems · Installation · Internet Security · Technical Support,https://wuzzuf.net/jobs/p/qKFtuIFhQ9aC-IT-Specialist-El-Saba-Automotive-Cairo-Egypt?o=634&l=sp&t=sj&a=data%20science|search-v3|hpb
Senior QA Engineer (Automation),CEPRES,"Sheikh Zayed, Giza, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Automation · Software · Testing · QA · Performance Testing · Quality Assurance · Selenium,https://wuzzuf.net/jobs/p/FAO1fUd1bAo7-Senior-QA-Engineer-Automation-CEPRES-Giza-Egypt?o=635&l=sp&t=sj&a=data%20science|search-v3|hpb
Suppliers Relationship Specialist,Ibn Sina Pharma,"New Cairo, Cairo, Egypt",2 months ago,Full Time,Experienced · Logistics/Supply Chain · Pharmaceutical · Purchasing/Procurement · 2 - 3 Yrs of Exp · Communication · Communication skills · MS Office · Negotiation · Planning · Procurement · Purchasing,https://wuzzuf.net/jobs/p/X7hREV2ojUXP-Suppliers-Relationship-Specialist-Ibn-Sina-Pharma-Cairo-Egypt?o=636&l=sp&t=sj&a=data%20science|search-v3|hpb
IT Specialist,HCPCClorox,"10th of Ramadan City, Cairo, Egypt",2 months ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp Computer Science · Computer Systems · Information Technology (IT) · networks · Technical Support · Communication skills · computer,https://wuzzuf.net/jobs/p/z5ldFAlSfPhH-IT-Specialist-HCPC-Clorox-Cairo-Egypt?o=637&l=sp&t=sj&a=data%20science|search-v3|hpb
Advanced Junior Software Tester - Cairo,Z2 Data,"Nasr City, Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Quality · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Testing · Software Development · Software Testing · QC · ISTQB · Software · Information Technology (IT),https://wuzzuf.net/jobs/p/ofatDkIWtAw3-Advanced-Junior-Software-Tester---Cairo-Z2-Data-Cairo-Egypt?o=638&l=sp&t=sj&a=data%20science|search-v3|hpb
Java Developer - Junior / Mid / Senior - Remote,GetTechForce.com,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · API · backend Computer Science · Information Technology (IT) · IT · Java · Maven · React,https://wuzzuf.net/jobs/p/zL9bugud5FeR-Java-Developer---Junior-Mid-Senior---Remote-GetTechForce-com-Cairo-Egypt?o=639&l=sp&t=sj&a=data%20science|search-v3|hpb
