Job Title,Company Name,Job Location,Job Posted,Jop Type,Job Skill,Job Link
Senior Test Engineer (Team Leader),Confidential,"Nasr City, Cairo, Egypt",9 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 5 - 8 Yrs of Exp · Automation · Computer Science · Information Technology (IT) Java · Programming · REST · SQL · Testing,https://wuzzuf.net/jobs/p/kMWs6yc4DmBv-Senior-Test-Engineer-Team-Leader-Cairo-Egypt?o=128&l=sp&t=sj&a=java|search-v3|hpb
Senior Machine Learning Engineer,Nana,"Sheraton, Cairo, Egypt",10 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · Engineering - Mechanical/Electrical · 5 - 8 Yrs of Exp Script · Machine Learning · Python JavaScript · r · Computer Science · Information Technology (IT) · Mathematics,https://wuzzuf.net/jobs/p/faQnVZ9r9Ght-Senior-Machine-Learning-Engineer-Nana-Cairo-Egypt?o=129&l=sp&t=sj&a=java|search-v3|hpb
Sr. Flutter Developer,Confidential,"Cairo, Egypt",10 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Android · Computer Science · Development · flutter · iOS · Software Development · Swift · Dart,https://wuzzuf.net/jobs/p/iNPYQvEIiNxO-Sr-Flutter-Developer-Cairo-Egypt?o=130&l=sp&t=sj&a=java|search-v3|hpb
Senior DevOps Engineer,WorkMotion,"Maadi, Cairo, Egypt",10 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · AWS · Docker · Engineering · Information Technology (IT) · Jenkins · Kubernetes · Python · Terraform,https://wuzzuf.net/jobs/p/eHH9OdwHjsfn-Senior-DevOps-Engineer-WorkMotion-Cairo-Egypt?o=131&l=sp&t=sj&a=java|search-v3|hpb
Software Tester,Confidential,"Nasr City, Cairo, Egypt",10 days ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · API · Computer Science · Information Technology (IT) · ISTQB Java · JIRA · JMeter,https://wuzzuf.net/jobs/p/tU4XlrPyGYPx-Software-Tester-Cairo-Egypt?o=132&l=sp&t=sj&a=java|search-v3|hpb
Kafka Administrator,SSC Egypt,"Cairo, Egypt",11 days ago,Full Time,Experienced · Administration · IT/Software Development · 2 - 4 Yrs of Exp · Computer Science · Information Technology (IT) Java · Linux · Kafka · Maintenance,https://wuzzuf.net/jobs/p/HP2ByErw3J6H-Kafka-Administrator-SSC-Egypt-Cairo-Egypt?o=133&l=sp&t=sj&a=java|search-v3|hpb
Senior CRM Developer,SolutionsGate,"Cairo, Egypt",12 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · .Net · ASP.Net · Computer Science · CRM · Information Technology (IT) · Programming · Software Development · Software Engineering,https://wuzzuf.net/jobs/p/M5AefVTtBLci-Senior-CRM-Developer-SolutionsGate-Cairo-Egypt?o=134&l=sp&t=sj&a=java|search-v3|hpb
Software Engineer - React,Andela,"Cairo, Egypt",16 days ago,Full Time - Freelance / Project - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 8 Yrs of Exp · Computer Science · Information Technology (IT) Java · REST · Software Development · Software Engineering · Engineering · Software,https://wuzzuf.net/jobs/p/2U4c7uRkmqjK-Software-Engineer---React-Andela-Cairo-Egypt?o=135&l=sp&t=sj&a=java|search-v3|hpb
React Native Developer,PentaValue,"Nasr City, Cairo, Egypt",8 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp · Computer Science · Information Technology (IT) · React Native · Software Development · Agile Java · Redux · UI,https://wuzzuf.net/jobs/p/Qv1Htq7sQ2Dw-React-Native-Developer-PentaValue-Cairo-Egypt?o=136&l=sp&t=sj&a=java|search-v3|hpb
Application Support Engineer - Cairo,Universal Payment Services,"Nasr City, Cairo, Egypt",12 days ago,Full Time,Experienced · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Customer Support · Computer Science · Information Technology (IT) · Engineering Java · Oracle · Programming,https://wuzzuf.net/jobs/p/oyHJuOT9BMwm-Application-Support-Engineer---Cairo-Universal-Payment-Services-Cairo-Egypt?o=137&l=sp&t=sj&a=java|search-v3|hpb
Flutter Developer,Confidential,"Nasr City, Cairo, Egypt",12 days ago,Full Time,Entry Level · IT/Software Development · 2 - 3 Yrs of Exp · flutter · Dart Programming Java · Kotlin · App Store · Mobile Development,https://wuzzuf.net/jobs/p/12GOHmsMK7My-Flutter-Developer-Cairo-Egypt?o=138&l=sp&t=sj&a=java|search-v3|hpb
Flutter Developer - Intern,Magdsoft,"Nasr City, Cairo, Egypt",9 days ago,Internship,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 1 Yrs of Exp · Information Technology (IT) · Software Development · Android Java · Computer Science · Flutter · Telecom Engineering,https://wuzzuf.net/jobs/p/XUHeAkdKOlQQ-Flutter-Developer---Intern-Magdsoft-Cairo-Egypt?o=139&l=sp&t=sj&a=java|search-v3|hpb
Full Stack Developer,Egyptian Medical Syndicates Union,"Garden City, Cairo, Egypt",16 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp Script · API · Computer Science · Development · backend Java · Linux · Programming JavaScript,https://wuzzuf.net/jobs/p/d4bzQ5cHDFTh-Full-Stack-Developer-Egyptian-Medical-Syndicates-Union-Cairo-Egypt?o=140&l=sp&t=sj&a=java|search-v3|hpb
Programming / Computer Science Instructor for Students,EduZone,"Cairo, Egypt",11 days ago,Full Time - Part Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · Education/Teaching · 1 - 3 Yrs of Exp Software Development · Software Development · Software Engineering Java Software Development · Android Software · Computer Science · Computer Engineering · Computer Systems,https://wuzzuf.net/jobs/p/n33MR42mAdJs-Programming-Computer-Science-Instructor-for-Students-Edu-Zone-Cairo-Egypt?o=141&l=sp&t=sj&a=java|search-v3|hpb
Senior Back End Developer (Spring),Algoriza,"Cairo, Egypt",17 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Agile · Computer Science · Development · Information Technology (IT) Java · Software Development · Software Engineering · spring Framework,https://wuzzuf.net/jobs/p/UmqKj6vvUt4E-Senior-Back-End-Developer-Spring-Algoriza-Cairo-Egypt?o=142&l=sp&t=sj&a=java|search-v3|hpb
System Test Engineer,FlairsTech,"Cairo, Egypt",17 days ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · Computer Science · Engineering · Design · Information Technology (IT) · Git Java · Selenium,https://wuzzuf.net/jobs/p/2OIiTOfK2I4h-System-Test-Engineer-FlairsTech-Cairo-Egypt?o=143&l=sp&t=sj&a=java|search-v3|hpb
Principal Software Engineer,Jumia,"Cairo, Egypt",12 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 8 - 12 Yrs of Exp · Software Development · Agile Java · Spring Boot · Docker · Redis · Computer Science · Information Technology (IT),https://wuzzuf.net/jobs/p/6Pa1Qje3zqjZ-Principal-Software-Engineer-Jumia-Cairo-Egypt?o=144&l=sp&t=sj&a=java|search-v3|hpb
PHP Software Engineering Manager,Confidential,"Nasr City, Cairo, Egypt",13 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Android · Mobile Development · Software Development · Android SDK · Android Studio · Computer Science · Information Technology (IT) · Engineering,https://wuzzuf.net/jobs/p/sRdxeLSBGPVW-PHP-Software-Engineering-Manager-Cairo-Egypt?o=145&l=sp&t=sj&a=java|search-v3|hpb
PHP Software Engineering Lead,Confidential,"Nasr City, Cairo, Egypt",13 days ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Android · Mobile Development · Software Development · Android SDK · Android Studio · Computer Science · Information Technology (IT) · Engineering,https://wuzzuf.net/jobs/p/PHnd0uZm9FIC-PHP-Software-Engineering-Lead-Cairo-Egypt?o=146&l=sp&t=sj&a=java|search-v3|hpb
Junior Java Developer,Icity,"Maadi, Cairo, Egypt",2 months ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 2 Yrs of Exp Script Java JavaScript · Information Technology (IT) · Software Development · Computer Science · Engineering · Programming · Python,https://wuzzuf.net/jobs/p/JHjY8BNUxcpT-Junior-Java-Developer-Icity-Cairo-Egypt?o=147&l=sp&t=sj&a=java|search-v3|hpb
Senior Devops Engineer,Expleo,"Maadi, Cairo, Egypt",18 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Engineering Java · Information Technology (IT) · Azure DevOps Server · Git · Software Development · Computer Science · AWS,https://wuzzuf.net/jobs/p/FMu0khwAsMiI-Senior-Devops-Engineer-Expleo-Cairo-Egypt?o=148&l=sp&t=sj&a=java|search-v3|hpb
Senior Java Developer,Musala Soft,"Cairo, Egypt",2 months ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp EE · Computer Science · Information Technology (IT) Java Java EE · NoSQL · Software Development · Software Engineering · Spring,https://wuzzuf.net/jobs/p/VJ00ByjuXEQk-Senior-Java-Developer-Musala-Soft-Cairo-Egypt?o=149&l=sp&t=sj&a=java|search-v3|hpb
Flutter Developer,nichepharma,"Sheikh Zayed, Giza, Egypt",15 days ago,Internship,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 1 Yrs of Exp · Information Technology (IT) · Mobile App Developer · Software Development · Android · IOS · Flutter · Software Architectures · OOP,https://wuzzuf.net/jobs/p/KGT78M10TS0J-Flutter-Developer-nichepharma-Giza-Egypt?o=150&l=sp&t=sj&a=java|search-v3|hpb
Software Engineer,Advansys ESC,"Nasr City, Cairo, Egypt",22 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Engineering · Computer Science · Information Technology (IT) · OOP · Software · Software Development · Software Engineering Java,https://wuzzuf.net/jobs/p/saG75reBqVgl-Software-Engineer-Advansys-ESC-Cairo-Egypt?o=151&l=sp&t=sj&a=java|search-v3|hpb
Junior Backend Developer,SSC Egypt,"Cairo, Egypt",23 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp Script · back-end · backend · Computer Science · CSS · HTML · Information Technology (IT) Java JavaScript,https://wuzzuf.net/jobs/p/mpSd0slNGv3M-Junior-Backend-Developer-SSC-Egypt-Cairo-Egypt?o=152&l=sp&t=sj&a=java|search-v3|hpb
Senior Backend Developer,SSC Egypt,"Cairo, Egypt",23 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 7 Yrs of Exp Script · back-end · backend · Computer Science · CSS · HTML · Information Technology (IT) Java JavaScript,https://wuzzuf.net/jobs/p/4HSZz47mNqFU-Senior-Backend-Developer-SSC-Egypt-Cairo-Egypt?o=153&l=sp&t=sj&a=java|search-v3|hpb
Quality Assurance Automation Lead,FlairsTech,"Maadi, Cairo, Egypt",21 days ago,Full Time,Manager · IT/Software Development · Quality · Engineering - Telecom/Technology · 6 - 10 Yrs of Exp · Agile · Computer Science · English · Selenium · Information Technology (IT) Java · QA,https://wuzzuf.net/jobs/p/qpyjHzlWumaV-Quality-Assurance-Automation-Lead-FlairsTech-Cairo-Egypt?o=154&l=sp&t=sj&a=java|search-v3|hpb
Junior Back End Developer,Rescounts,"Mississauga, Canada",21 days ago,Full Time - Work From Home,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 2 Yrs of Exp Java · Node.js · Golang · AWS · API · HTML · REST · Computer Science,https://wuzzuf.net/jobs/p/St0fGvvmj4xm-Junior-Back-End-Developer-Rescounts-Mississauga-Canada?o=155&l=sp&t=sj&a=java|search-v3|hpb
Developer Specialist (.Net),Premium Card,"Dokki, Giza, Egypt",18 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · .Net · .Net Development · Information Technology · SQL · T-SQL Java · Software · VB.net,https://wuzzuf.net/jobs/p/Pze5K4dHpVfP-Developer-Specialist-Net-Premium-Card-Giza-Egypt?o=156&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,Genwin,"Obour City, Cairo, Egypt",22 days ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 6+ Yrs of Exp · Information Technology (IT) · Computer Science · Agile · Git · MySQL · AJAX · JSQN · XML,https://wuzzuf.net/jobs/p/bRcBLzdJ6VeN-Senior-Android-Developer-Genwin-Cairo-Egypt?o=157&l=sp&t=sj&a=java|search-v3|hpb
Senior Back End Developer - PHP,Chefaa IT,"Maadi, Cairo, Egypt",22 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 5 Yrs of Exp Script · Back End · Back End Developer · Computer Science · developer · Information Technology (IT) JavaScript · PHP · Software Development,https://wuzzuf.net/jobs/p/PHwhkwwyId5s-Senior-Back-End-Developer---PHP-Chefaa-IT-Cairo-Egypt?o=158&l=sp&t=sj&a=java|search-v3|hpb
Senior Android Developer,NEXT Munich GmbH,"Cairo, Egypt",22 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3 - 6 Yrs of Exp · Android · Computer Science · English · HTML · Git Java · Kotlin · XML,https://wuzzuf.net/jobs/p/AvjTc4lnV4sw-Senior-Android-Developer-NEXT-Munich-GmbH-Cairo-Egypt?o=159&l=sp&t=sj&a=java|search-v3|hpb
Software Engineer,Aseel,"Cairo, Egypt",22 days ago,Full Time - Work From Home,Entry Level · IT/Software Development · Engineering - Telecom/Technology Script · HTML5 · PHP JavaScript · C++ · SQL Server · .Net · Information Technology (IT) · CSS,https://wuzzuf.net/jobs/p/MLaP8mqcf3Sb-Software-Engineer-Aseel-Cairo-Egypt?o=160&l=sp&t=sj&a=java|search-v3|hpb
Technical Engineer - German Speaker,Expleo,"Maadi, Cairo, Egypt",22 days ago,Full Time,Entry Level · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Engineering · Information Technology (IT) · German · English Java · Technical Support · Computer Science,https://wuzzuf.net/jobs/p/3XHRh2pNpOml-Technical-Engineer---German-Speaker-Expleo-Cairo-Egypt?o=161&l=sp&t=sj&a=java|search-v3|hpb
Dot Net Full Stack Developer,Confidential,"Heliopolis, Cairo, Egypt",22 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Software Development · ASP.NET · Information Technology (IT) javaScript · SQL · Computer Science · MVC Java,https://wuzzuf.net/jobs/p/MTLVZ49WE85o-Dot-Net-Full-Stack-Developer-Cairo-Egypt?o=162&l=sp&t=sj&a=java|search-v3|hpb
Backend Developer,Paymint,"Cairo, Egypt",23 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2+ Yrs of Exp Script · back-end · HTML5 · PHP · Software Development · CSS JavaScript · DevOps · Information Technology (IT),https://wuzzuf.net/jobs/p/W0YtVdgoVtlq-Backend-Developer-Paymint-Cairo-Egypt?o=163&l=sp&t=sj&a=java|search-v3|hpb
Senior PHP Developer,Egpay,"Nasr City, Cairo, Egypt",20 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Startup · SOAP · Laravel · GIT · AngularJS · RESTful Java javaScript,https://wuzzuf.net/jobs/p/LJRJ42ZPufuI-Senior-PHP-Developer-Egpay-Cairo-Egypt?o=164&l=sp&t=sj&a=java|search-v3|hpb
Data Scientist,Fixed Solutions,"Sheraton, Cairo, Egypt",24 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp · Analysis · Computer Science · Data Science · data scientist · Engineering · Information Technology (IT) Java · Machine Learning,https://wuzzuf.net/jobs/p/rkQ7JHkEd4ke-Data-Scientist-Fixed-Solutions-Cairo-Egypt?o=165&l=sp&t=sj&a=java|search-v3|hpb
GIS Technical Writer,Confidential,"Heliopolis, Cairo, Egypt",26 days ago,Full Time,Experienced · Writing/Editorial · IT/Software Development · Engineering - Telecom/Technology · 7+ Yrs of Exp · Information Technology (IT) Java · Software · Writing · Technical Writing · Computer Science · Documentation,https://wuzzuf.net/jobs/p/LPd30ZLHiqKU-GIS-Technical-Writer-Cairo-Egypt?o=166&l=sp&t=sj&a=java|search-v3|hpb
Senior RPA Developer,Advansys ESC,"Nasr City, Cairo, Egypt",26 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · SQL · .NET · VB · CSS · HTML Java · C# · RPA,https://wuzzuf.net/jobs/p/NDi4Gvl4N1dL-Senior-RPA-Developer-Advansys-ESC-Cairo-Egypt?o=167&l=sp&t=sj&a=java|search-v3|hpb
RPA Developer,Advansys ESC,"Nasr City, Cairo, Egypt",26 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · UiPath · BluePrism · RPA · Web Services · .NET · VB · CSS Java,https://wuzzuf.net/jobs/p/lrorUjZsXaPE-RPA-Developer-Advansys-ESC-Cairo-Egypt?o=168&l=sp&t=sj&a=java|search-v3|hpb
Data Scientist,Paymob Solutions,"Maadi, Cairo, Egypt",26 days ago,Full Time,Entry Level · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Computer Science · Data Science · Data · data scientist · Information Technology (IT) · AWS · Machine Learning,https://wuzzuf.net/jobs/p/0jGn5OM1ogU7-Data-Scientist-Paymob-Solutions-Cairo-Egypt?o=169&l=sp&t=sj&a=java|search-v3|hpb
Unity Instructor,iSchool,"Nasr City, Cairo, Egypt",26 days ago,Full Time - Part Time,Entry Level · IT/Software Development · Education/Teaching · Training/Instructor · 1 - 3 Yrs of Exp · Computer Science · Software Engineering · Coding · Ed-tech · Steam · Stem · STEAM,https://wuzzuf.net/jobs/p/TM2YYOkZs7O8-Unity-Instructor-iSchool-Cairo-Egypt?o=170&l=sp&t=sj&a=java|search-v3|hpb
Coding Coach,iSchool,"Nasr City, Cairo, Egypt",26 days ago,Part Time,Entry Level · IT/Software Development · Training/Instructor · 1 - 3 Yrs of Exp · Computer Science · Software Engineering · Coding · Ed-tech · Steam · Stem · STEAM · STEM,https://wuzzuf.net/jobs/p/8lqSBkNL3h9r-Coding-Coach-iSchool-Cairo-Egypt?o=171&l=sp&t=sj&a=java|search-v3|hpb
Cross-Platform Mobile Developer (Flutter),Future Face,"Nasr City, Cairo, Egypt",29 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Information Technology (IT) · Engineering · Computer Science · Mobile Software Development · Flutter · Git · Android Android Java,https://wuzzuf.net/jobs/p/B80VrqpnV7kQ-Cross-Platform-Mobile-Developer-Flutter-Future-Face-Cairo-Egypt?o=172&l=sp&t=sj&a=java|search-v3|hpb
Software Development Engineer - Test [SDET],Testing Geeks,"Dokki, Giza, Egypt",29 days ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 2 - 3 Yrs of Exp · Selenium · Computer Science · Agile · Information Technology (IT) Java · Software Development · Software Engineering · Testing,https://wuzzuf.net/jobs/p/19XpjPobvuCd-Software-Development-Engineer---Test-SDET-Testing-Geeks-Giza-Egypt?o=173&l=sp&t=sj&a=java|search-v3|hpb
Junior Full Stack Developer,Cashcall,"Maadi, Cairo, Egypt",29 days ago,Full Time,Entry Level · IT/Software Development · Engineering - Telecom/Technology · 0 - 1 Yrs of Exp · Startup · Information Technology (IT) · Telecommunication · Computer Science · Full Stack · ITI Java · Programming,https://wuzzuf.net/jobs/p/xpoX8JwEMMpi-Junior-Full-Stack-Developer-Cashcall-Cairo-Egypt?o=174&l=sp&t=sj&a=java|search-v3|hpb
Senior Engineer Android Developer,Sahab Smart Solutions,"Cairo, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 5 - 10 Yrs of Exp · Android · Kotlin · livedata Java · IDE · IntelliJ,https://wuzzuf.net/jobs/p/YGY3oxwcJMHw-Senior-Engineer-Android-Developer-Sahab-Smart-Solutions-Cairo-Egypt?o=175&l=sp&t=sj&a=java|search-v3|hpb
Quality Control Engineer,Trufla,"Heliopolis, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 5+ Yrs of Exp Script · Quality Assurance · Quality Control · Scrum · Software JavaScript · Engineering · Agile,https://wuzzuf.net/jobs/p/UTDF4TAFbffR-Quality-Control-Engineer-Trufla-Cairo-Egypt?o=176&l=sp&t=sj&a=java|search-v3|hpb
Kony Developer,GTS,"Doha, Qatar",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 6 - 13 Yrs of Exp EE · kony · Agile · RESTful APIs · BI · iOS Java Java EE · SQL,https://wuzzuf.net/jobs/p/xpuV1ZyijQTV-Kony-Developer-GTS-Doha-Qatar?o=177&l=sp&t=sj&a=java|search-v3|hpb
Android Developer,Huga Tech,"Cairo, Egypt",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5+ Yrs of Exp Script · Android · Android SDK · Computer Science · Information Technology (IT) Java JavaScript · JSON · APIs,https://wuzzuf.net/jobs/p/11ApumsuKBpP-Android-Developer-Huga-Tech-Cairo-Egypt?o=178&l=sp&t=sj&a=java|search-v3|hpb
Senior Full Stack Developer,Boubyan Digital Factory Co.,"Heliopolis, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 7 Yrs of Exp javaScript · Agile · AJAX · APIs · jQuery Java · HTML5 · CSS3,https://wuzzuf.net/jobs/p/crOsYg9vwc5s-Senior-Full-Stack-Developer-Boubyan-Digital-Factory-Co-Cairo-Egypt?o=179&l=sp&t=sj&a=java|search-v3|hpb
QA Engineer,AFKAR Technology,"Smart Village, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3 - 5 Yrs of Exp · Quality Assurance · QA · Quality Control · Quality · Engineering · Computer Science · Testing,https://wuzzuf.net/jobs/p/qidPJPxHvGng-QA-Engineer-AFKAR-Technology-Giza-Egypt?o=180&l=sp&t=sj&a=java|search-v3|hpb
DevOps/ProdOPS Engineer.,Cegedim,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Computer Science · Computer Engineering · Information Technology (IT) · DevOps · ProdOPS · Gradle · Git · Openshift,https://wuzzuf.net/jobs/p/i0D3wtlw5vRn-DevOpsProdOPS-Engineer-Cegedim-Cairo-Egypt?o=181&l=sp&t=sj&a=java|search-v3|hpb
Senior RPA Developer,Centro CDX,"Maadi, Cairo, Egypt",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 6 Yrs of Exp · RPA · Roboticprocessautomation · Automation · UiPath · Information Technology (IT) · Agile · APIs · .net core,https://wuzzuf.net/jobs/p/OjaDd60jT87n-Senior-RPA-Developer-Centro-CDX-Cairo-Egypt?o=182&l=sp&t=sj&a=java|search-v3|hpb
Senior Automation Testing Engineer.,Cegedim,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 3+ Yrs of Exp · Testing Automation Engineering · Testing · Software Testing · Computer Science · Computer Engineering · Information Technology (IT) · Quality Control,https://wuzzuf.net/jobs/p/wQP5JTKwNDwr-Senior-Automation-Testing-Engineer-Cegedim-Cairo-Egypt?o=183&l=sp&t=sj&a=java|search-v3|hpb
Senior Vue.js Developer,Evolvice GmbH,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 6 - 15 Yrs of Exp Script · Vue.js · Agile · Node.js Java · Computer Science · Information Technology (IT) · CSS JavaScript,https://wuzzuf.net/jobs/p/M7Hw3BREsFFj-Senior-Vuejs-Developer-Evolvice-GmbH-Cairo-Egypt?o=184&l=sp&t=sj&a=java|search-v3|hpb
Scrum Master,Confidential,"Cairo, Egypt",1 month ago,Full Time - Work From Home,Experienced · IT/Software Development · Engineering - Telecom/Technology · 6 - 8 Yrs of Exp · DevOps · Information Technology (IT) · Software Development · Web Services · Agile · Scrum Java,https://wuzzuf.net/jobs/p/E96pl3pVXGym-Scrum-Master-Cairo-Egypt?o=185&l=sp&t=sj&a=java|search-v3|hpb
Senior Integration Developer,Worex,"Maadi, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 5 - 10 Yrs of Exp · Integration · Information Technology (IT) · IIB · Ibm · IBM App Connect · Development Java · Programming,https://wuzzuf.net/jobs/p/WEud9Zl93577-Senior-Integration-Developer-Worex-Cairo-Egypt?o=186&l=sp&t=sj&a=java|search-v3|hpb
Senior Oracle Developer-KSA,ICIS,"Riyadh, Saudi Arabia",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4+ Yrs of Exp · Computer Science · Information Technology (IT) · Engineering · Oracle developer · Oracle SQL · Oracle PL/SQL · ERP · Oracle ADF,https://wuzzuf.net/jobs/p/bZHbXBJ79aV2-Senior-Oracle-Developer-KSA-ICIS-Riyadh-Saudi-Arabia?o=187&l=sp&t=sj&a=java|search-v3|hpb
Development Team Leader,egabi solutions,"Cairo, Egypt",1 month ago,Full Time,Manager · IT/Software Development · Engineering - Telecom/Technology · 6 - 10 Yrs of Exp · Computer Science · Information Technology (IT) · Banks · Design Patters · Data Structures · Algorithms · OOP Java,https://wuzzuf.net/jobs/p/kW2iHeXd9ZyE-Development-Team-Leader-egabi-solutions-Cairo-Egypt?o=188&l=sp&t=sj&a=java|search-v3|hpb
Oracle Fusion Apps Technical Senior Consultant – (Integration),Confidential,"Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 3+ Yrs of Exp · Information Technology (IT) · Fusion · ERP · Oracle · Computer Science · Cloud Java · oracle cloud,https://wuzzuf.net/jobs/p/5pidpXvWkhre-Oracle-Fusion-Apps-Technical-Senior-Consultant-%E2%80%93-Integration-Cairo-Egypt?o=189&l=sp&t=sj&a=java|search-v3|hpb
SR Blockchain Developer,Block Gemini,"Mohandessin, Giza, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Engineering - Telecom/Technology · 4 - 8 Yrs of Exp · Bitcoin · blockchain · Ethereum · Hyperledger · Node.js Java · Information Technology (IT) · Computer Science,https://wuzzuf.net/jobs/p/m7GwIIAzpFzP-SR-Blockchain-Developer-Block-Gemini-Giza-Egypt?o=190&l=sp&t=sj&a=java|search-v3|hpb
Software Quality Assurance Engineer,Catalogz Technology,"New Cairo, Cairo, Egypt",1 month ago,Full Time,Experienced · IT/Software Development · Quality · Engineering - Telecom/Technology · 2 - 4 Yrs of Exp · Computer Science · Software · Quality Assurance · Software Testing · English Java · JIRA,https://wuzzuf.net/jobs/p/AsTA5B2nZeUp-Software-Quality-Assurance-Engineer-Catalogz-Technology-Cairo-Egypt?o=191&l=sp&t=sj&a=java|search-v3|hpb
UI/UX Developer,ARPUPLUS,"Agouza, Giza, Egypt",1 month ago,Full Time,Entry Level · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · 1 - 3 Yrs of Exp · Information Technology (IT) · Computer Science · Adobe Photoshop · Bootstrap · CSS · CSS3 · Design,https://wuzzuf.net/jobs/p/Z1gEFnmMHDbk-UIUX-Developer-ARPUPLUS-Giza-Egypt?o=192&l=sp&t=sj&a=java|search-v3|hpb
